frame,epoch time,sensor T,target T,drive T,df/f,time_s,sensor TF
1120,2021-12-20 10:38:36.068262912,19.743061224489797,18.0,0.24244897959183673,0.147295,150.0294013439998,19.735386833119158
1121,2021-12-20 10:38:36.178330880,19.71333333333333,18.0,0.2041025641025641,0.149469,150.13946931199982,19.721492571114137
1122,2021-12-20 10:38:36.327736576,19.771224489795916,18.0,0.17244897959183675,0.13892,150.28887500799982,19.707661989962137
1123,2021-12-20 10:38:36.439262720,19.660625,18.0,0.14500000000000002,0.140813,150.40040115199983,19.693894502463873
1124,2021-12-20 10:38:36.487210496,19.69142857142857,18.0,0.1,0.136346,150.44834892799983,19.680189497580624
1125,2021-12-20 10:38:36.563844608,19.622291666666666,18.0,0.065,0.135139,150.52498303999982,19.666546341448726
1126,2021-12-20 10:38:36.666388992,19.591363636363635,18.0,0.20727272727272725,0.142436,150.62752742399982,19.652964378442373
1127,2021-12-20 10:38:36.783457280,19.630408163265304,18.0,0.044081632653061226,0.139013,150.74459571199984,19.63944293228277
1128,2021-12-20 10:38:36.886997248,19.651999999999997,18.0,0.0,0.149481,150.84813567999984,19.625981307191548
1129,2021-12-20 10:38:36.969887488,19.58738095238095,18.0,0.12666666666666668,0.131725,150.93102591999985,19.61257878908631
1130,2021-12-20 10:38:37.069504768,19.58816326530612,18.0,0.10816326530612247,0.146356,151.03064319999984,19.59923464681597
1131,2021-12-20 10:38:37.173215744,19.600588235294115,18.0,0.07441176470588236,0.143823,151.13435417599985,19.58594813343352
1132,2021-12-20 10:38:37.312613376,19.579166666666666,18.0,0.04750000000000001,0.144493,151.27375180799984,19.572718487503824
1133,2021-12-20 10:38:37.427207424,19.584210526315786,18.0,0.032105263157894734,0.14113,151.38834585599983,19.55954493444388
1134,2021-12-20 10:38:37.485364480,19.577692307692306,18.0,0.0,0.146366,151.44650291199983,19.546426687892986
1135,2021-12-20 10:38:37.567470336,19.52857142857143,18.0,0.0,0.142043,151.52860876799983,19.533362951110202
1136,2021-12-20 10:38:37.671342080,19.49,18.0,0.0,0.139652,151.63248051199983,19.520352918396412
1137,2021-12-20 10:38:37.795129600,19.52408163265306,18.0,0.0,0.147784,151.75626803199984,19.507395776538157
1138,2021-12-20 10:38:37.895410688,19.514166666666664,18.0,0.0,0.146454,151.85654911999984,19.494490706270543
1139,2021-12-20 10:38:37.970586112,19.544146341463414,18.0,0.0,0.155224,151.93172454399985,19.481636883756437
1140,2021-12-20 10:38:38.068634368,19.461224489795917,18.0,0.0,0.145349,152.02977279999985,19.46883348207911
1141,2021-12-20 10:38:38.177243648,19.473157894736843,18.0,0.0,0.151267,152.13838207999984,19.456079672745485
1142,2021-12-20 10:38:38.323229696,19.425306122448976,18.0,0.0,0.14389,152.28436812799984,19.44337462719714
1143,2021-12-20 10:38:38.431346176,19.413333333333334,18.0,0.0,0.149042,152.39248460799985,19.4307175183262
1144,2021-12-20 10:38:38.483327232,19.37259259259259,18.0,0.0,0.144324,152.44446566399984,19.41810752199317
1145,2021-12-20 10:38:38.566137088,19.37142857142857,18.0,0.0,0.149197,152.52727551999985,19.405543818543848
1146,2021-12-20 10:38:38.664396544,19.3785,18.0,0.0,0.150481,152.62553497599984,19.393025594322356
1147,2021-12-20 10:38:38.780107008,19.35795918367347,18.0,0.0,0.143117,152.74124543999983,19.380552043177435
1148,2021-12-20 10:38:38.882108160,19.356296296296296,18.0,0.0,0.149409,152.84324659199984,19.368122367958932
1149,2021-12-20 10:38:38.966497024,19.349565217391305,18.0,0.0,0.145545,152.92763545599985,19.35573578200154
1150,2021-12-20 10:38:39.069896192,19.330416666666668,18.0,0.0,0.14078,153.03103462399986,19.34339151059276
1151,2021-12-20 10:38:39.191913216,19.33948717948718,18.0,0.0,0.152182,153.15305164799986,19.331088792422097
1152,2021-12-20 10:38:39.361656832,19.33530612244898,18.0,0.0,0.141705,153.32279526399986,19.318826881008484
1153,2021-12-20 10:38:39.475617280,19.317,18.0,0.0,0.139799,153.43675571199987,19.306605046102987
1154,2021-12-20 10:38:39.501758720,19.34,18.0,0.0,0.148236,153.46289715199987,19.294422575063845
1155,2021-12-20 10:38:39.565256704,19.32122448979592,18.0,0.0,0.146758,153.52639513599988,19.282278774200957
1156,2021-12-20 10:38:39.665708800,19.31860465116279,18.0,0.0,0.139058,153.62684723199988,19.270172970086954
1157,2021-12-20 10:38:39.764199424,19.311836734693877,18.0,0.0,0.137474,153.72533785599987,19.258104510832048
1158,2021-12-20 10:38:39.865415936,19.177954545454543,18.0,0.0,0.14423,153.82655436799988,19.246072767320026
1159,2021-12-20 10:38:39.964932608,19.180408163265305,18.0,0.0,0.143547,153.92607103999987,19.234077134402707
1160,2021-12-20 10:38:40.067828992,19.247999999999998,18.0,0.0,0.144127,154.02896742399986,19.222117032050363
1161,2021-12-20 10:38:40.186818304,19.201999999999998,18.0,0.0,0.143957,154.14795673599986,19.210191906455602
1162,2021-12-20 10:38:40.346604288,19.148333333333333,18.0,0.0,0.152231,154.30774271999985,19.1983012310884
1163,2021-12-20 10:38:40.448293632,19.1675,18.0,0.0,0.143926,154.40943206399984,19.18644450769991
1164,2021-12-20 10:38:40.487017984,19.1836,18.0,0.0,0.145512,154.44815641599985,19.17462126727291
1165,2021-12-20 10:38:40.567252736,19.138163265306122,18.0,0.0,0.146395,154.52839116799984,19.16283107091673
1166,2021-12-20 10:38:40.666839808,19.120952380952378,18.0,0.0,0.149496,154.62797823999983,19.151073510704578
1167,2021-12-20 10:38:40.781403904,19.142857142857142,18.0,0.0,0.1451,154.74254233599984,19.13934821045136
1168,2021-12-20 10:38:40.880196352,19.127037037037034,18.0,0.0,0.144242,154.84133478399986,19.12765482643011
1169,2021-12-20 10:38:40.964605440,19.13936170212766,18.0,0.0,0.14043,154.92574387199986,19.1159930480253
1170,2021-12-20 10:38:41.070207232,19.115306122448978,18.0,0.0,0.14746,155.03134566399984,19.1043625983214
1171,2021-12-20 10:38:41.178565120,19.11,18.0,0.0,0.134267,155.13970355199984,19.092763234625213
1172,2021-12-20 10:38:41.329902080,19.096530612244898,18.0,0.0,0.143852,155.29104051199985,19.081194748920634
1173,2021-12-20 10:38:41.456344832,19.084117647058825,18.0,0.0,0.142861,155.41748326399986,19.069656968254655
1174,2021-12-20 10:38:41.498810880,19.11,18.0,0.0,0.151426,155.45994931199985,19.058149755053584
1175,2021-12-20 10:38:41.564310528,19.047142857142855,18.0,0.0,0.146817,155.52544895999986,19.04667300736865
1176,2021-12-20 10:38:41.659652864,19.0825,18.0,0.0,0.149179,155.62079129599985,19.035226659050313
1177,2021-12-20 10:38:41.759692544,19.015714285714285,18.0,0.0,0.145314,155.72083097599986,19.02381067985082
1178,2021-12-20 10:38:41.867447040,18.92666666666667,18.0,0.0,0.146054,155.82858547199987,19.012425075454782
1179,2021-12-20 10:38:41.965967872,19.057391304347824,18.0,0.0,0.149882,155.92710630399986,19.00106988743769
1180,2021-12-20 10:38:42.070362880,19.0275,18.0,0.0,0.147617,156.03150131199988,18.98974519315242
1181,2021-12-20 10:38:42.192369664,19.002820512820513,18.0,0.0,0.144015,156.15350809599988,18.978451105544153
1182,2021-12-20 10:38:42.360725248,18.984285714285715,18.0,0.0,0.146152,156.3218636799999,18.967187772894196
1183,2021-12-20 10:38:42.473750272,18.978,18.0,0.0,0.149748,156.4348887039999,18.9559553784934
1184,2021-12-20 10:38:42.499801344,18.963333333333335,18.0,0.0,0.147156,156.4609397759999,18.944754140246143
1185,2021-12-20 10:38:42.563610880,18.916938775510204,18.0,0.0,0.150896,156.5247493119999,18.933584310205948
1186,2021-12-20 10:38:42.659295488,18.913157894736845,18.0,0.0,0.145307,156.6204339199999,18.922446174043966
1187,2021-12-20 10:38:42.758359552,18.90795918367347,18.0,0.0,0.145715,156.7194979839999,18.91134005045182
1188,2021-12-20 10:38:42.875075840,18.89,18.0,0.0,0.153331,156.8362142719999,18.900266290480438
1189,2021-12-20 10:38:42.973083648,18.879,18.0,0.0,0.148437,156.9342220799999,18.889225276816592
1190,2021-12-20 10:38:43.069110016,18.89,18.0,0.0,0.148231,157.0302484479999,18.878217422999043
1191,2021-12-20 10:38:43.180354816,18.873076923076926,18.0,0.0,0.144149,157.1414932479999,18.86724317257639
1192,2021-12-20 10:38:43.334628608,18.89,18.0,0.0,0.159929,157.2957670399999,18.85630299820873
1193,2021-12-20 10:38:43.449152256,18.89,18.0,0.0,0.147057,157.4102906879999,18.845397400715406
1194,2021-12-20 10:38:43.493600000,18.864117647058823,18.0,0.0,0.146703,157.45473843199989,18.834526908071187
1195,2021-12-20 10:38:43.566200576,18.782244897959185,18.0,0.0,0.147695,157.5273390079999,18.82369207435336
1196,2021-12-20 10:38:43.667517696,18.808139534883722,18.0,0.0,0.154716,157.6286561279999,18.8128934786423
1197,2021-12-20 10:38:43.782373120,18.84061224489796,18.0,0.0,0.156565,157.74351155199992,18.802131723878112
1198,2021-12-20 10:38:43.891576064,18.76058823529412,18.0,0.0,0.144611,157.85271449599992,18.791407435675943
1199,2021-12-20 10:38:43.974033920,18.771081081081082,18.0,0.0,0.146104,157.9351723519999,18.78072126110272
1200,2021-12-20 10:38:44.067264000,18.737346938775513,18.0,0.0,0.14882,158.02840243199992,18.770073867417967
1201,2021-12-20 10:38:44.174042880,18.747000000000003,18.0,0.0,0.151341,158.13518131199993,18.759465940781467
1202,2021-12-20 10:38:44.317202432,18.701428571428576,18.0,0.0,0.153684,158.27834086399992,18.748898184930407
1203,2021-12-20 10:38:44.424886272,18.67,18.0,0.0,0.161202,158.3860247039999,18.73837131982867
1204,2021-12-20 10:38:44.482439936,18.692,18.0,0.0,0.159791,158.44357836799992,18.727886080290883
1205,2021-12-20 10:38:44.568086016,18.692448979591838,18.0,0.0,0.149424,158.52922444799992,18.717443214583817
1206,2021-12-20 10:38:44.670952192,18.695,18.0,0.0,0.154032,158.63209062399991,18.70704348300754
1207,2021-12-20 10:38:44.789056512,18.67448979591837,18.0,0.0,0.157378,158.7501949439999,18.696687656458792
1208,2021-12-20 10:38:44.883051264,18.67,18.0,0.0,0.157655,158.8441896959999,18.686376514978914
1209,2021-12-20 10:38:44.964603904,18.678979591836736,18.0,0.0,0.154537,158.9257423359999,18.67611084628846
1210,2021-12-20 10:38:45.065800192,18.680232558139537,18.0,0.0,0.155018,159.0269386239999,18.665891444310752
1211,2021-12-20 10:38:45.200229120,18.67,18.0,0.0,0.145666,159.16136755199992,18.65571910768651
1212,2021-12-20 10:38:45.388731392,18.67,18.0,0.0,0.147969,159.3498698239999,18.64559463828162
1213,2021-12-20 10:38:45.490993920,18.67,18.0,0.0,0.151389,159.45213235199992,18.635518839690054
1214,2021-12-20 10:38:45.501756416,18.67,18.0,0.0,0.145918,159.46289484799993,18.625492515733953
1215,2021-12-20 10:38:45.565254400,18.62510204081633,18.0,0.0,0.150195,159.52639283199994,18.615516468962795
1216,2021-12-20 10:38:45.660496128,18.606315789473687,18.0,0.0,0.148037,159.62163455999993,18.605591499153743
1217,2021-12-20 10:38:45.759358976,18.629591836734694,18.0,0.0,0.165209,159.72049740799994,18.595718401814995
1218,2021-12-20 10:38:45.876075520,18.524893617021277,18.0,0.0,0.158686,159.83721395199996,18.585897966694144
1219,2021-12-20 10:38:45.973198080,18.55153846153846,18.0,0.0,0.143458,159.93433651199996,18.576130976293395
1220,2021-12-20 10:38:46.068611072,18.62510204081633,18.0,0.0,0.151297,160.02974950399997,18.566418204393628
1221,2021-12-20 10:38:46.171688448,18.584444444444447,18.0,0.0,0.148631,160.13282687999995,18.556760414589238
1222,2021-12-20 10:38:46.313168128,18.54877551020408,18.0,0.0,0.157277,160.27430655999996,18.547158358835627
1223,2021-12-20 10:38:46.427681792,18.496315789473684,18.0,0.0,0.145765,160.38882022399994,18.537612776011212
1224,2021-12-20 10:38:46.485909248,18.53962962962963,18.0,0.0,0.146528,160.44704767999994,18.528124390495886
1225,2021-12-20 10:38:46.567512064,18.503877551020405,18.0,0.0,0.144382,160.52865049599993,18.518693910767706
1226,2021-12-20 10:38:46.671383808,18.494,18.0,0.0,0.15095,160.63252223999993,18.50932202801969
1227,2021-12-20 10:38:46.797655552,18.476938775510206,18.0,0.0,0.148018,160.75879398399994,18.50000941479846
1228,2021-12-20 10:38:46.895934976,18.45,18.0,0.0,0.142541,160.85707340799993,18.490756723666475
1229,2021-12-20 10:38:46.969883648,18.486666666666665,18.0,0.0,0.142019,160.93102207999993,18.481564585889632
1230,2021-12-20 10:38:47.069510912,18.467959183673468,18.0,0.0,0.146413,161.03064934399993,18.47243361015188
1231,2021-12-20 10:38:47.185512960,18.455365853658535,18.0,0.0,0.152943,161.14665139199994,18.46336438129852
1232,2021-12-20 10:38:47.340159232,18.476938775510206,18.0,0.0,0.153875,161.30129766399995,18.454357459109737
1233,2021-12-20 10:38:47.443729408,18.45,18.0,0.0,0.154748,161.40486783999995,18.445413377106007
1234,2021-12-20 10:38:47.488368128,18.492307692307694,18.0,0.0,0.145154,161.44950655999995,18.436532641386876
1235,2021-12-20 10:38:47.569377536,18.4225,18.0,0.0,0.153914,161.53051596799995,18.4277157295047
1236,2021-12-20 10:38:47.669376768,18.398837209302325,18.0,0.0,0.153497,161.63051519999993,18.418963089374802
1237,2021-12-20 10:38:47.780792576,18.445510204081632,18.0,0.0,0.160136,161.74193100799994,18.41027513822355
1238,2021-12-20 10:38:47.878518784,18.45,18.0,0.0,0.15384,161.83965721599995,18.40165226157588
1239,2021-12-20 10:38:47.965713920,18.427551020408163,18.0,0.0,0.157578,161.92685235199994,18.393094812283728
1240,2021-12-20 10:38:48.065462016,18.403953488372093,18.0,0.0,0.151584,162.02660044799995,18.384603109596846
1241,2021-12-20 10:38:48.197145088,18.37177777777778,18.0,0.0,0.151491,162.15828351999994,18.376177438277477
1242,2021-12-20 10:38:48.381191680,18.414081632653062,18.0,0.0,0.152022,162.34233011199993,18.36781804776028
1243,2021-12-20 10:38:48.481040128,18.34,18.0,0.0,0.145661,162.44217855999992,18.35952515135896
1244,2021-12-20 10:38:48.498259968,18.362000000000002,18.0,0.0,0.158191,162.4593983999999,18.351298925520926
1245,2021-12-20 10:38:48.567983872,18.288367346938774,18.0,0.0,0.154763,162.5291223039999,18.3431395091314
1246,2021-12-20 10:38:48.668858368,18.3,18.0,0.0,0.154388,162.6299967999999,18.335047002868187
1247,2021-12-20 10:38:48.771090944,18.289583333333333,18.0,0.0,0.151371,162.7322293759999,18.32702146860831
1248,2021-12-20 10:38:48.870265600,18.26948717948718,18.0,0.0,0.142848,162.8314040319999,18.319062928887693
1249,2021-12-20 10:38:48.966120960,18.261428571428574,18.0,0.0,0.150892,162.9272593919999,18.31117136641482
1250,2021-12-20 10:38:49.067930880,18.28,18.0,0.0,0.154915,163.0290693119999,18.303346723639365
1251,2021-12-20 10:38:49.195822080,18.303333333333335,18.0,0.0,0.149099,163.1569605119999,18.295588902376583
1252,2021-12-20 10:38:49.368482560,18.274897959183676,18.0,0.0,0.152315,163.3296209919999,18.28789776348805
1253,2021-12-20 10:38:49.462165504,18.23,18.0,0.0,0.151638,163.42330393599988,18.280273126619402
1254,2021-12-20 10:38:49.489302528,18.266666666666666,18.0,0.0,0.15152,163.4504409599999,18.272714769995435
1255,2021-12-20 10:38:49.569597952,18.261428571428574,18.0,0.0,0.152131,163.5307363839999,18.265222430272935
1256,2021-12-20 10:38:49.670844672,18.260697674418605,18.0,0.0,0.150075,163.63198310399991,18.25779580245147
1257,2021-12-20 10:38:49.780449792,18.24795918367347,18.0,0.0,0.154406,163.7415882239999,18.25043453984221
1258,2021-12-20 10:38:49.877773568,18.23,18.0,0.0,0.147668,163.8389119999999,18.243138254094937
1259,2021-12-20 10:38:49.965501952,18.239166666666666,18.0,0.0,0.144755,163.9266403839999,18.235906515283183
1260,2021-12-20 10:38:50.066698496,18.23,18.0,0.0,0.150711,164.0278369279999,18.22873885204746
1261,2021-12-20 10:38:50.193895424,18.255454545454544,18.0,0.0,0.152681,164.1550338559999,18.221634751796522
1262,2021-12-20 10:38:50.366666496,18.238979591836735,18.0,0.0,0.152723,164.3278049279999,18.214593660966546
1263,2021-12-20 10:38:50.463276544,18.23,18.0,0.0,0.154216,164.4244149759999,18.207614985338157
1264,2021-12-20 10:38:50.491087616,18.258695652173913,18.0,0.0,0.150759,164.4522260479999,18.200698090411212
1265,2021-12-20 10:38:50.568807936,18.226041666666667,18.0,0.0,0.141967,164.52994636799988,18.19384230183727
1266,2021-12-20 10:38:50.669441024,18.196590909090908,18.0,0.0,0.149863,164.63057945599988,18.187046905909728
1267,2021-12-20 10:38:50.778653952,18.204285714285714,18.0,0.0,0.148537,164.73979238399988,18.18031115011162
1268,2021-12-20 10:38:50.877043968,18.217272727272725,18.0,0.0,0.141684,164.83818239999988,18.17363424372128
1269,2021-12-20 10:38:50.967488256,18.178571428571427,18.0,0.0,0.145604,164.92862668799987,18.16701535847593
1270,2021-12-20 10:38:51.067115520,18.18,18.0,0.0,0.152736,165.02825395199986,18.16045362929346
1271,2021-12-20 10:38:51.196304128,18.179782608695653,18.0,0.0,0.145353,165.15744255999985,18.153948155052706
1272,2021-12-20 10:38:51.374315520,18.187142857142856,18.0,0.0,0.144722,165.33545395199985,18.147497999432495
1273,2021-12-20 10:38:51.467998464,18.02,18.0,0.0,0.149829,165.42913689599985,18.14110219180984
1274,2021-12-20 10:38:51.491846656,18.184347826086956,18.0,0.0,0.152217,165.45298508799985,18.134759728217723
1275,2021-12-20 10:38:51.569918976,18.08,18.0,0.0,0.151652,165.53105740799984,18.12846957236291
1276,2021-12-20 10:38:51.671628288,18.091590909090908,18.0,0.0,0.149634,165.63276671999984,18.122230656704204
1277,2021-12-20 10:38:51.787097344,18.11625,18.0,0.0,0.144726,165.74823577599983,18.11604188359163
1278,2021-12-20 10:38:51.885910016,18.1025,18.0,0.0,0.142,165.84704844799984,18.10990212646697
1279,2021-12-20 10:38:51.968750080,18.16318181818182,18.0,0.0,0.152054,165.92988851199985,18.103810231126072
1280,2021-12-20 10:38:52.072028416,18.114285714285714,18.0,0.0,0.146419,166.03316684799984,18.09776501704332
1281,2021-12-20 10:38:52.177861888,18.12878787878788,18.0,0.0,0.148083,166.13900031999984,18.09176527875858
1282,2021-12-20 10:38:52.320719616,18.084285714285713,18.0,0.0,0.136704,166.28185804799983,18.085809787327044
1283,2021-12-20 10:38:52.436047872,18.04470588235294,18.0,0.0,0.145554,166.39718630399983,18.079897291832207
1284,2021-12-20 10:38:52.489054976,18.0725,18.0,0.0,0.14732,166.45019340799982,18.074026520962203
1285,2021-12-20 10:38:52.568595968,18.032857142857143,18.0,0.0,0.149278,166.52973439999982,18.06819618464966
1286,2021-12-20 10:38:52.665386752,18.068461538461538,18.0,0.0,0.152369,166.62652518399983,18.062404975775234
1287,2021-12-20 10:38:52.781731072,18.05857142857143,18.0,0.0,0.147852,166.74286950399983,18.056651571934747
1288,2021-12-20 10:38:52.892472576,18.033548387096772,18.0,0.0,0.148769,166.85361100799983,18.050934637269883
1289,2021-12-20 10:38:52.974316800,18.047631578947367,18.0,0.0,0.156732,166.93545523199984,18.045252824362287
1290,2021-12-20 10:38:53.069096192,18.02,18.0,0.0,0.147731,167.03023462399983,18.03960477619076
1291,2021-12-20 10:38:53.178319104,18.041,18.0,0.0,0.142028,167.13945753599984,18.033989128151166
1292,2021-12-20 10:38:53.326839552,18.02857142857143,18.0,0.0,0.144359,167.28797798399984,18.028404510138493
1293,2021-12-20 10:38:53.436655872,18.02,18.0,0.0,0.14396,167.39779430399983,18.02284954869039
1294,2021-12-20 10:38:53.489240832,18.02,18.0,0.0,0.139152,167.45037926399982,18.017322869191457
1295,2021-12-20 10:38:53.569857792,18.01125,18.0,0.0,0.145786,167.5309962239998,18.011823098137242
1296,2021-12-20 10:38:53.666085376,18.01475,18.0,0.0,0.151403,167.6272238079998,18.006348865456975
1297,2021-12-20 10:38:53.775117312,18.02,18.0,0.0,0.150903,167.7362557439998,18.000898806893712
1298,2021-12-20 10:38:53.875991808,18.006451612903223,18.0,0.0,0.149577,167.8371302399998,17.995471566440575
1299,2021-12-20 10:38:53.965933056,18.02,18.0,0.0,0.160703,167.9270714879998,17.990065798831463
1300,2021-12-20 10:38:54.068829184,17.973333333333333,18.0,0.0,0.148137,168.0299676159998,17.984680172084524
1301,2021-12-20 10:38:54.195473152,17.976046511627906,18.0,0.0,0.147579,168.1566115839998,17.97931337009655
1302,2021-12-20 10:38:54.367358976,17.97285714285714,18.0,0.0,0.145846,168.32849740799978,17.973964095286167
1303,2021-12-20 10:38:54.466382848,18.02,18.0,0.0,0.14403,168.42752127999978,17.968631071283642
1304,2021-12-20 10:38:54.492896512,17.915,18.0,0.036,0.15435,168.45403494399977,17.963313045664776
1305,2021-12-20 10:38:54.568796416,17.917142857142856,18.0,0.18,0.147227,168.52993484799978,17.95800879272629
1306,2021-12-20 10:38:54.667719424,17.95341463414634,18.0,0.17121951219512194,0.145011,168.6288578559998,17.952717116299812
1307,2021-12-20 10:38:54.774940928,17.95875,18.0,0.0,0.150403,168.7360793599998,17.9474368526014
1308,2021-12-20 10:38:54.877656064,17.89029411764706,18.0,0.0,0.152633,168.8387944959998,17.942166873113248
1309,2021-12-20 10:38:54.967627264,17.93133333333333,18.0,0.0,0.144228,168.9287656959998,17.93690608749403
1310,2021-12-20 10:38:55.071529472,17.942857142857143,18.0,0.0,0.142623,169.0326679039998,17.931653446513998
1311,2021-12-20 10:38:55.189844992,17.892894736842106,18.0,0.0,0.140797,169.1509834239998,17.92640794501073
1312,2021-12-20 10:38:55.349429760,17.925714285714285,18.0,0.0,0.148556,169.3105681919998,17.92116862486122
1313,2021-12-20 10:38:55.459638272,17.829090909090908,18.0,0.10363636363636365,0.150968,169.42077670399982,17.915934577965622
1314,2021-12-20 10:38:55.495526400,17.85941176470588,18.0,0.0,0.141334,169.45666483199983,17.910704949237818
1315,2021-12-20 10:38:55.567774976,17.9,18.0,0.15122448979591838,0.14305,169.52891340799982,17.905478939597508
1316,2021-12-20 10:38:55.663831552,17.896153846153844,18.0,0.05358974358974359,0.142297,169.62496998399982,17.90025580895846
1317,2021-12-20 10:38:55.766587136,17.86142857142857,18.0,0.0,0.142193,169.7277255679998,17.895034879207202
1318,2021-12-20 10:38:55.872822528,17.832105263157896,18.0,0.125,0.142069,169.8339609599998,17.889815537166115
1319,2021-12-20 10:38:55.967873536,17.908297872340423,18.0,0.04851063829787235,0.14512,169.92901196799983,17.884597237534724
1320,2021-12-20 10:38:56.070870272,17.919375,18.0,0.1416666666666667,0.142939,170.03200870399982,17.87937950580277
1321,2021-12-20 10:38:56.182285824,17.862499999999997,18.0,0.2,0.148382,170.14342425599983,17.874161941128296
1322,2021-12-20 10:38:56.332053760,17.84,18.0,0.2,0.148963,170.29319219199982,17.86894421917394
1323,2021-12-20 10:38:56.439607040,17.88,18.0,0.20000000000000004,0.138505,170.4007454719998,17.863726094894385
1324,2021-12-20 10:38:56.487604992,17.817777777777778,18.0,0.21,0.142937,170.44874342399982,17.858507405267677
1325,2021-12-20 10:38:56.571199488,17.83142857142857,18.0,0.21,0.137263,170.5323379199998,17.853288071963075
1326,2021-12-20 10:38:56.671993600,17.83,18.0,0.21000000000000002,0.149326,170.6331320319998,17.848068103938
1327,2021-12-20 10:38:56.784696576,17.818571428571428,18.0,0.21489795918367346,0.143316,170.7458350079998,17.842847599956485
1328,2021-12-20 10:38:56.880883968,17.81,18.0,0.22,0.150268,170.8420223999998,17.83762675102147
1329,2021-12-20 10:38:56.965926656,17.81,18.0,0.22489795918367347,0.145621,170.92706508799978,17.832405842713296
1330,2021-12-20 10:38:57.068833024,17.828666666666667,18.0,0.22999999999999998,0.141214,171.02997145599977,17.82718525742662
1331,2021-12-20 10:38:57.199218688,17.837999999999997,18.0,0.1366666666666667,0.133682,171.16035711999976,17.821965476498068
1332,2021-12-20 10:38:57.372975360,17.845,18.0,0.11312499999999999,0.138455,171.33411379199975,17.8167470822169
1333,2021-12-20 10:38:57.468257536,17.81,18.0,0.24,0.148847,171.42939596799977,17.81153075971111
1334,2021-12-20 10:38:57.493785344,17.78,18.0,0.38285714285714284,0.141994,171.45492377599976,17.806317298701494
1335,2021-12-20 10:38:57.570047488,17.80142857142857,18.0,0.43999999999999995,0.138681,171.53118591999976,17.801107595116203
1336,2021-12-20 10:38:57.666214656,17.81,18.0,0.37666666666666665,0.143623,171.62735308799975,17.795902652558706
1337,2021-12-20 10:38:57.778314240,17.818571428571428,18.0,0.25224489795918364,0.145417,171.73945267199974,17.790703583622058
1338,2021-12-20 10:38:57.889709824,17.791470588235292,18.0,0.26,0.142318,171.85084825599975,17.78551161104281
1339,2021-12-20 10:38:57.975597312,17.82076923076923,18.0,0.27,0.143005,171.93673574399975,17.78032806868797
1340,2021-12-20 10:38:58.071935744,17.767142857142854,18.0,0.27,0.143839,172.03307417599976,17.77515440236884
1341,2021-12-20 10:38:58.180193024,17.764594594594595,18.0,0.27135135135135136,0.136209,172.14133145599976,17.769992170475934
1342,2021-12-20 10:38:58.334466816,17.81,18.0,0.28,0.146613,172.29560524799976,17.764843044429462
1343,2021-12-20 10:38:58.456131840,17.775,18.0,0.28,0.146696,172.41727027199977,17.759708808940264
1344,2021-12-20 10:38:58.500076544,17.81,18.0,0.2823076923076923,0.142748,172.46121497599978,17.754591362076468
1345,2021-12-20 10:38:58.567617792,17.80142857142857,18.0,0.29,0.147446,172.52875622399978,17.749492715131684
1346,2021-12-20 10:38:58.668562944,17.81954545454545,18.0,0.29,0.14124,172.6297013759998,17.744414992290938
1347,2021-12-20 10:38:58.771670272,17.767142857142854,18.0,0.3,0.142326,172.73280870399978,17.739360430091104
1348,2021-12-20 10:38:58.872051968,17.766923076923074,18.0,0.3,0.1522,172.83319039999978,17.734331376672994
1349,2021-12-20 10:38:58.967655936,17.724285714285713,18.0,0.3,0.144325,172.92879436799979,17.729330290822954
1350,2021-12-20 10:38:59.070059264,17.730666666666668,18.0,0.30955555555555553,0.145536,173.0311976959998,17.724359740802164
1351,2021-12-20 10:38:59.192941312,17.769024390243903,18.0,0.31,0.144474,173.1540797439998,17.719422402962483
1352,2021-12-20 10:38:59.361578496,17.724285714285713,18.0,0.31,0.151243,173.3227169279998,17.71452106014819
1353,2021-12-20 10:38:59.464625664,17.775,18.0,0.3133333333333333,0.149483,173.4257640959998,17.709658599883557
1354,2021-12-20 10:38:59.494901248,17.7155,18.0,0.52,0.14227,173.4560396799998,17.704838012346652
1355,2021-12-20 10:38:59.570800896,17.677142857142858,18.0,0.35714285714285715,0.154926,173.5319393279998,17.700062388130306
1356,2021-12-20 10:38:59.668557312,17.65775,18.0,0.33,0.146913,173.6296957439998,17.695334915791754
1357,2021-12-20 10:38:59.775305984,17.69,18.0,0.33795918367346944,0.148041,173.7364444159998,17.690658879192913
1358,2021-12-20 10:38:59.878845952,17.64323529411765,18.0,0.46941176470588236,0.151925,173.83998438399982,17.68603765463374
1359,2021-12-20 10:38:59.969270016,17.682173913043478,18.0,0.54,0.145437,173.9304084479998,17.681474707781653
1360,2021-12-20 10:39:00.073262592,17.724285714285713,18.0,0.40428571428571425,0.142711,174.0344010239998,17.6769735904004
1361,2021-12-20 10:39:00.191185920,17.691538461538464,18.0,0.5330769230769231,0.143221,174.1523243519998,17.67253793688224
1362,2021-12-20 10:39:00.343568896,17.683125,18.0,0.56,0.133016,174.3047073279998,17.66817146058777
1363,2021-12-20 10:39:00.445228032,17.663,18.0,0.56,0.146014,174.4063664639998,17.663877949998135
1364,2021-12-20 10:39:00.489051904,17.67,18.0,0.38,0.145503,174.4501903359998,17.659661264684757
1365,2021-12-20 10:39:00.571046912,17.655714285714286,18.0,0.5042857142857143,0.140411,174.5321853439998,17.65552533110219
