frame,epoch time,sensor T,target T,drive T,df/f,time_s,sensor TF
573,2021-12-20 12:31:23.454026752,21.97,22.0,20.66,0.000463,57.35652864,21.9811393910448
574,2021-12-20 12:31:23.540196096,22.015454545454546,22.0,20.66,-0.004869,57.442697984,21.981358319610425
575,2021-12-20 12:31:23.604458240,21.97,22.0,20.66,-0.001243,57.506960127999996,21.981575187735555
576,2021-12-20 12:31:23.705292544,21.98111111111111,22.0,20.66,-0.004102,57.607794432,21.981790349654776
577,2021-12-20 12:31:23.826867200,21.97,22.0,20.66,0.003438,57.729369088,21.982004147279497
578,2021-12-20 12:31:23.984691712,21.97,22.0,20.66,-0.011311,57.887193599999996,21.982216910125388
579,2021-12-20 12:31:24.070317824,21.97,22.0,20.66,-0.008293,57.972819711999996,21.982428955270322
580,2021-12-20 12:31:24.113598720,21.98282051282051,22.0,20.66,-0.003675,58.016100607999995,21.9826405873422
581,2021-12-20 12:31:24.208840448,21.97,22.0,20.66,-0.006971,58.11134233599999,21.982852098536036
582,2021-12-20 12:31:24.312400640,21.97,22.0,20.66,0.002345,58.214902527999996,21.983063768659584
583,2021-12-20 12:31:24.435393280,21.97,22.0,20.66,-0.008608,58.337895167999996,21.98327586520675
584,2021-12-20 12:31:24.528221184,21.97,22.0,20.66,0.000952,58.430723072,21.983488643457903
585,2021-12-20 12:31:24.603738880,21.980204081632653,22.0,20.66,-0.013613,58.506240768,21.98370234660616
586,2021-12-20 12:31:24.705096192,21.95888888888889,22.0,20.66177777777778,-0.006164,58.607598079999995,21.983917205908593
587,2021-12-20 12:31:24.832132352,21.97,22.0,20.67,0.006093,58.73463424,21.984133440861353
588,2021-12-20 12:31:24.976911104,21.97,22.0,20.67,4.7e-05,58.879412992,21.984351259397595
589,2021-12-20 12:31:25.046242816,22.095,22.0,20.67,-0.005956,58.948744704,21.984570858106984
590,2021-12-20 12:31:25.103434240,21.980204081632653,22.0,20.67,0.00448,59.005936128,21.984792422475618
591,2021-12-20 12:31:25.204771584,21.98111111111111,22.0,20.67,-0.004873,59.107273472,21.9850161271451
592,2021-12-20 12:31:25.326003968,22.000612244897958,22.0,20.67,0.003245,59.228505856000005,21.985242136189484
593,2021-12-20 12:31:25.467001088,21.99222222222222,22.0,20.67,0.000653,59.36950297600001,21.985470603408753
594,2021-12-20 12:31:25.541764352,21.97,22.0,20.67,-0.001389,59.444266240000005,21.985701672637575
595,2021-12-20 12:31:25.605252096,21.97,22.0,20.67,-0.007083,59.507753984000004,21.985935478067933
596,2021-12-20 12:31:25.705945600,22.016511627906976,22.0,20.67,-0.0021,59.608447488,21.986172144584337
597,2021-12-20 12:31:25.833806592,21.97,22.0,20.67,0.004337,59.736308480000005,21.986411788110242
598,2021-12-20 12:31:25.979400192,21.97,22.0,20.67,-0.003856,59.88190208,21.98665451596436
599,2021-12-20 12:31:26.048218880,21.97,22.0,20.67,0.006329,59.950720768000004,21.986900427225457
600,2021-12-20 12:31:26.104062464,21.985625,22.0,20.67,-0.002214,60.006564352000005,21.987149613104286
601,2021-12-20 12:31:26.202834944,22.009772727272725,22.0,20.67,-0.001237,60.105336832000006,21.987402157321398
602,2021-12-20 12:31:26.326964224,21.98063829787234,22.0,20.67191489361702,-0.006166,60.229466112000004,21.98765813648939
603,2021-12-20 12:31:26.489656832,21.97,22.0,20.68,-0.003021,60.392158720000005,21.987917620498344
604,2021-12-20 12:31:26.551565568,21.982499999999998,22.0,20.68,-0.007132,60.454067456000004,21.988180672903155
605,2021-12-20 12:31:26.613484544,21.994999999999997,22.0,20.68,-0.001309,60.515986432000005,21.988447351311446
606,2021-12-20 12:31:26.709370112,22.02208333333333,22.0,20.68,-0.001027,60.611872000000005,21.988717707770807
607,2021-12-20 12:31:26.816018176,22.0325,22.0,20.68,-0.000728,60.718520064,21.98899178915418
608,2021-12-20 12:31:26.956612864,21.995510204081633,22.0,20.68,0.001567,60.859114752,21.989269637542197
609,2021-12-20 12:31:27.058674176,21.969999999999995,22.0,20.68,-0.002966,60.961176064,21.989551290601387
610,2021-12-20 12:31:27.117867264,21.998571428571427,22.0,20.68,0.002416,61.020369152,21.989836781957095
611,2021-12-20 12:31:27.208944896,22.026122448979592,22.0,20.68,0.008784,61.111446784,21.990126141560108
612,2021-12-20 12:31:27.310714624,22.049268292682925,22.0,20.65658536585366,0.003214,61.213216512,21.99041939604605
613,2021-12-20 12:31:27.432600832,21.98530612244898,22.0,20.459591836734695,0.000632,61.33510272,21.990716569086597
614,2021-12-20 12:31:27.527088384,21.994999999999997,22.0,20.68,0.00245,61.429590272,21.991017681731588
615,2021-12-20 12:31:27.603833088,21.97,22.0,20.68,-0.000967,61.506334976,21.991322752741286
616,2021-12-20 12:31:27.704758016,22.014444444444443,22.0,20.68,-0.003699,61.607259903999996,21.991631798908053
617,2021-12-20 12:31:27.826563840,22.047777777777778,22.0,20.68,0.003952,61.729065727999995,21.99194483536668
618,2021-12-20 12:31:27.984177152,21.980416666666667,22.0,20.68,0.004027,61.88667904,21.992261875892808
619,2021-12-20 12:31:28.070597888,21.97,22.0,20.68,0.008068,61.973099776,21.992582933188732
620,2021-12-20 12:31:28.113918976,21.97,22.0,20.68,-0.000765,62.016420864,21.99290801915612
621,2021-12-20 12:31:28.207782912,21.97,22.0,20.68,0.002362,62.110284799999995,21.993237145155057
622,2021-12-20 12:31:28.314853120,21.986666666666665,22.0,20.68,-0.003548,62.217355008,21.99357032224902
623,2021-12-20 12:31:28.440058880,21.980204081632653,22.0,20.68,0.009911,62.342560768,21.993907561435215
624,2021-12-20 12:31:28.530472704,21.994999999999997,22.0,20.68,0.005415,62.432974592,21.994248873859952
625,2021-12-20 12:31:28.604521728,21.980204081632653,22.0,20.68,-0.003131,62.507023616,21.994594271018588
626,2021-12-20 12:31:28.705144832,22.008888888888887,22.0,20.68,-0.002867,62.60764672,21.994943764939666
627,2021-12-20 12:31:28.838487552,21.98530612244898,22.0,20.680204081632652,0.002562,62.74098944,21.99529736835292
628,2021-12-20 12:31:28.984161536,21.98875,22.0,20.69,0.003584,62.886663424,21.9956550948407
629,2021-12-20 12:31:29.049097984,21.97,22.0,20.69,0.004927,62.951599871999996,21.996016958972586
630,2021-12-20 12:31:29.103563520,21.980416666666667,22.0,20.69,-0.010245,63.006065408,21.996382976422808
631,2021-12-20 12:31:29.205976832,21.99173913043478,22.0,20.69,0.010599,63.10847872,21.996753164070206
632,2021-12-20 12:31:29.323799808,22.049545454545452,22.0,20.45,0.004069,63.226301696,21.99712754008039
633,2021-12-20 12:31:29.472601856,21.97,22.0,20.69,0.009606,63.375103744,21.997506123969785
634,2021-12-20 12:31:29.555804160,21.97,22.0,20.683333333333334,0.00299,63.458306048,21.997888936651346
635,2021-12-20 12:31:29.607171840,21.986666666666665,22.0,20.68,0.009988,63.509673727999996,21.998276000461626
636,2021-12-20 12:31:29.708971520,21.99083333333333,22.0,20.689375000000002,0.001088,63.611473407999995,21.998667339168943
637,2021-12-20 12:31:29.836299520,22.005714285714287,22.0,20.69,-0.000336,63.73880140799999,21.99906297796246
638,2021-12-20 12:31:30.015014912,21.995510204081633,22.0,20.69,0.004579,63.917516799999994,21.99946294342197
639,2021-12-20 12:31:30.127215104,22.0325,22.0,20.57,0.001907,64.02971699199999,21.999867263468193
640,2021-12-20 12:31:30.146386176,21.97,22.0,20.69,0.010016,64.048888064,22.000275967293344
641,2021-12-20 12:31:30.205730048,22.015918367346938,22.0,20.465510204081635,0.008783,64.108231936,22.00068908527189
642,2021-12-20 12:31:30.305930752,22.026818181818182,22.0,20.652727272727272,0.005649,64.20843264,22.001106648851405
643,2021-12-20 12:31:30.404260608,21.975102040816324,22.0,20.68,0.003244,64.306762496,22.001528690423374
644,2021-12-20 12:31:30.505637888,22.008888888888887,22.0,20.472,0.010443,64.408139776,22.001955243173956
645,2021-12-20 12:31:30.604943360,21.990408163265304,22.0,20.65061224489796,0.011362,64.507445248,22.002386340914626
646,2021-12-20 12:31:30.707447296,21.98086956521739,22.0,20.68,0.008661,64.609949184,22.002822017892807
647,2021-12-20 12:31:30.827965696,21.987045454545452,22.0,20.445454545454545,0.004604,64.730467584,22.003262308582492
648,2021-12-20 12:31:30.981947904,21.97,22.0,20.650000000000002,0.006916,64.884449792,22.003707247454972
649,2021-12-20 12:31:31.068982272,22.0325,22.0,20.68,0.006404,64.97148416,22.004156868729844
650,2021-12-20 12:31:31.114113792,21.983157894736838,22.0,20.67,0.007341,65.01661568,22.00461120610645
651,2021-12-20 12:31:31.208440320,22.015918367346938,22.0,20.67,0.005103,65.110942208,22.005070292476088
652,2021-12-20 12:31:31.318276864,22.0106976744186,22.0,20.67,0.004961,65.220778752,22.005534159615227
653,2021-12-20 12:31:31.458268160,21.995510204081633,22.0,20.67795918367347,0.007571,65.360770048,22.00600283786015
654,2021-12-20 12:31:31.553550336,22.00846153846154,22.0,20.68,0.012716,65.456052224,22.00647635576342
655,2021-12-20 12:31:31.613206016,22.02128205128205,22.0,20.68,0.005273,65.51570790400001,22.006954739732734
656,2021-12-20 12:31:31.708618752,22.005714285714284,22.0,20.68,0.014141,65.61112064000001,22.007438013652738
657,2021-12-20 12:31:31.816765440,22.053333333333335,22.0,20.68,0.00332,65.71926732800002,22.007926198490498
658,2021-12-20 12:31:31.952612608,22.021020408163263,22.0,20.68,0.005214,65.85511449600001,22.00841931188536
659,2021-12-20 12:31:32.045943552,22.02769230769231,22.0,20.68,0.009451,65.94844544000001,22.00891736772409
660,2021-12-20 12:31:32.109753088,22.00488372093023,22.0,20.68,0.006754,66.01225497600001,22.009420375702256
661,2021-12-20 12:31:32.209984000,22.015918367346938,22.0,20.68,0.010553,66.11248588800001,22.009928340872886
662,2021-12-20 12:31:32.318261504,22.035476190476192,22.0,20.485714285714288,0.013006,66.22076339200001,22.010441263183665
663,2021-12-20 12:31:32.447208704,21.995510204081633,22.0,20.6065306122449,0.003031,66.34971059200001,22.010959137003884
664,2021-12-20 12:31:32.536365312,22.15333333333333,22.0,20.68,0.007083,66.4388672,22.01148195064258
665,2021-12-20 12:31:32.606370816,22.026122448979592,22.0,20.68,0.005331,66.508872704,22.012009685859347
666,2021-12-20 12:31:32.704419072,22.037073170731706,22.0,20.68,0.005499,66.60692096,22.012542317369476
667,2021-12-20 12:31:32.833708288,22.07106382978723,22.0,20.51148936170213,0.005975,66.736210176,22.013079812345133
668,2021-12-20 12:31:33.012574720,22.041428571428572,22.0,20.44,0.010205,66.915076608,22.013622129914417
669,2021-12-20 12:31:33.070299136,22.015714285714285,22.0,20.555,0.007468,66.972801024,22.01416922066025
670,2021-12-20 12:31:33.128023552,21.99,22.0,20.67,0.013386,67.03052544,22.01472102612117
671,2021-12-20 12:31:33.208258560,22.000612244897958,22.0,20.67,0.012389,67.11076044800001,22.01527747829616
672,2021-12-20 12:31:33.306487808,22.00658536585366,22.0,20.67,0.002611,67.208989696,22.01583849915568
673,2021-12-20 12:31:33.418436608,21.995510204081633,22.0,20.67,0.006515,67.320938496,22.016404000161206
674,2021-12-20 12:31:33.517319424,22.103928571428572,22.0,20.584285714285716,0.005101,67.419821312,22.016973881795547
675,2021-12-20 12:31:33.604041984,22.026326530612245,22.0,20.581836734693876,0.005373,67.506543872,22.017548033106404
676,2021-12-20 12:31:33.708125184,21.99127659574468,22.0,20.67,0.007746,67.610627072,22.01812633126547
677,2021-12-20 12:31:33.826923520,22.018913043478257,22.0,20.67,0.014781,67.729425408,22.018708641145423
678,2021-12-20 12:31:33.970887680,21.980416666666667,22.0,20.67,0.014771,67.873389568,22.01929481491728
679,2021-12-20 12:31:34.048779008,21.97,22.0,20.67,0.009958,67.951280896,22.019884691670416
680,2021-12-20 12:31:34.105377024,22.005714285714284,22.0,20.67,0.014583,68.007878912,22.020478097057637
681,2021-12-20 12:31:34.207297536,22.025555555555556,22.0,20.531333333333336,0.016005,68.109799424,22.021074842967632
682,2021-12-20 12:31:34.325995520,22.011666666666667,22.0,20.575,0.011508,68.228497408,22.021674727227005
683,2021-12-20 12:31:34.471005696,22.027291666666667,22.0,20.67,0.020305,68.373507584,22.022277533334066
684,2021-12-20 12:31:34.547408384,22.095,22.0,20.43,0.008786,68.449910272,22.02288303022649
685,2021-12-20 12:31:34.605967872,22.016875,22.0,20.57,0.00978,68.50846976,22.023490972084883
686,2021-12-20 12:31:34.704579072,22.0106976744186,22.0,20.664883720930234,0.017394,68.60708095999999,22.024101098174096
687,2021-12-20 12:31:34.828527360,22.036326530612243,22.0,20.665714285714287,0.009139,68.73102924799998,22.02471313272425
688,2021-12-20 12:31:34.981533952,22.008043478260866,22.0,20.67,0.011336,68.88403583999998,22.02532678485301
689,2021-12-20 12:31:35.043915520,22.006878881987575,22.0,20.67,0.020421,68.94641740799999,22.02594174853075
690,2021-12-20 12:31:35.106297088,22.005714285714284,22.0,20.67,0.01003,69.008798976,22.026557702590086
691,2021-12-20 12:31:35.210893056,21.98063829787234,22.0,20.67,0.010783,69.11339494399999,22.027174310780985
692,2021-12-20 12:31:35.327538944,22.00409090909091,22.0,20.67,0.011373,69.23004083199999,22.027791221872654
693,2021-12-20 12:31:35.471442944,21.995510204081633,22.0,20.67,0.009733,69.37394483199999,22.0284080698031
694,2021-12-20 12:31:35.551899136,21.97,22.0,20.67,0.006331,69.45440102399999,22.029024473877143
695,2021-12-20 12:31:35.606203648,22.042916666666667,22.0,20.67,0.00769,69.508705536,22.029640039013515
696,2021-12-20 12:31:35.710789888,22.03770833333333,22.0,20.545,0.020712,69.613291776,22.030254356041365
697,2021-12-20 12:31:35.825011712,22.013749999999998,22.0,20.580000000000002,0.013527,69.7275136,22.030867002046442
698,2021-12-20 12:31:35.968825088,21.990408163265304,22.0,20.67,0.016459,69.87132697599999,22.031477540766883
699,2021-12-20 12:31:36.059299328,21.97,22.0,20.669999999999998,0.016445,69.961801216,22.032085523038415
700,2021-12-20 12:31:36.112366848,22.01878048780488,22.0,20.67,0.014174,70.014868736,22.032690487288573
701,2021-12-20 12:31:36.209942272,22.051632653061223,22.0,20.67,0.006781,70.11244416,22.03329196007927
702,2021-12-20 12:31:36.319698176,22.041428571428572,22.0,20.67,0.014118,70.22220006399999,22.03388945669691
703,2021-12-20 12:31:36.455374336,21.996041666666667,22.0,20.67,0.01447,70.357876224,22.034482481789013
704,2021-12-20 12:31:36.546331392,21.97,22.0,20.67,0.007269,70.44883327999999,22.03507053004608
705,2021-12-20 12:31:36.608531968,22.0106976744186,22.0,20.67,0.008447,70.51103385599998,22.03565308692731
706,2021-12-20 12:31:36.708279808,22.041428571428572,22.0,20.55734693877551,0.018058,70.61078169599999,22.036229629428544
707,2021-12-20 12:31:36.823477248,22.022325581395346,22.0,20.558372093023255,0.007941,70.72597913599999,22.036799626890602
708,2021-12-20 12:31:36.969272320,22.010816326530612,22.0,20.67,0.013648,70.87177420799999,22.03736254184613
709,2021-12-20 12:31:37.059877120,22.06375,22.0,20.67,0.01704,70.96237900799998,22.037917830902703
710,2021-12-20 12:31:37.112874240,22.044999999999998,22.0,20.67,0.015867,71.01537612799999,22.03846494565995
711,2021-12-20 12:31:37.208438016,22.07204081632653,22.0,20.67,0.015385,71.11093990399999,22.039003333658176
712,2021-12-20 12:31:37.316051712,22.03395348837209,22.0,20.67,0.018966,71.21855359999999,22.039532439356012
713,2021-12-20 12:31:37.447412736,22.05673469387755,22.0,20.56714285714286,0.025158,71.349914624,22.04005170513439
714,2021-12-20 12:31:37.537172992,22.059285714285714,22.0,20.481428571428573,0.023842,71.43967488,22.040560572323997
715,2021-12-20 12:31:37.605187072,22.05333333333333,22.0,20.57,0.024156,71.50768896,22.041058482253394
716,2021-12-20 12:31:37.705528576,22.014444444444443,22.0,20.51,0.01606,71.608030464,22.04154487731473
717,2021-12-20 12:31:37.827464960,22.089318181818182,22.0,20.66568181818182,0.026149,71.72996684799999,22.042019202044067
718,2021-12-20 12:31:37.988488192,22.015918367346938,22.0,20.66,0.023832,71.89099008,22.04248090421315
719,2021-12-20 12:31:38.078540032,22.05333333333333,22.0,20.66,0.022058,71.98104192,22.04292943592945
720,2021-12-20 12:31:38.118692608,22.048571428571428,22.0,20.66,0.013254,72.02119449599999,22.043364254741267
721,2021-12-20 12:31:38.208241664,22.027291666666667,22.0,20.663541666666667,0.021914,72.11074355199999,22.04378482474462
722,2021-12-20 12:31:38.311449600,22.064444444444444,22.0,20.67,0.021289,72.21395148799999,22.044190617688695
723,2021-12-20 12:31:38.430237952,21.98530612244898,22.0,20.67,0.020644,72.33273983999999,22.0445811140764
724,2021-12-20 12:31:38.524282880,22.04692307692308,21.78846153846154,20.475384615384616,0.016827,72.42678476799999,22.044955804256777
725,2021-12-20 12:31:38.606257920,22.036326530612243,21.5,20.206530612244897,0.033175,72.508759808,22.0453141895059
726,2021-12-20 12:31:38.700976640,22.062105263157893,21.5,20.198684210526313,0.02336,72.603478528,22.045655783092908
727,2021-12-20 12:31:38.833886976,22.016875,21.5,20.186875,0.025812,72.73638886399999,22.045980111327843
728,2021-12-20 12:31:39.012491776,22.10586956521739,21.5,20.17760869565217,0.013929,72.914993664,22.046286714587875
729,2021-12-20 12:31:39.069341184,22.056453301127213,21.5,20.16639694041868,0.023133,72.971843072,22.04657514831869
730,2021-12-20 12:31:39.126180608,22.007037037037033,21.5,20.155185185185182,0.016632,73.028682496,22.046844984007766
731,2021-12-20 12:31:39.208588032,22.005714285714284,21.5,20.083673469387755,0.021045,73.11108992,22.047095810126297
732,2021-12-20 12:31:39.310679808,22.06090909090909,21.5,19.897045454545452,0.01817,73.21318169599999,22.04732723303667
733,2021-12-20 12:31:39.425505024,21.985625,21.5,19.9475,0.018221,73.32800691199999,22.04753887786227
734,2021-12-20 12:31:39.521099008,22.007037037037033,21.5,20.11777777777778,0.014553,73.423600896,22.04773038931674
735,2021-12-20 12:31:39.606121728,22.092448979591836,21.5,20.04387755102041,0.019801,73.508623616,22.04790143248959
736,2021-12-20 12:31:39.707931648,22.043863636363636,21.5,19.876136363636366,0.026151,73.61043353599999,22.048051693585403
737,2021-12-20 12:31:39.825321984,22.13463414634146,21.5,20.019024390243903,0.025129,73.72782387199999,22.04818088061391
738,2021-12-20 12:31:39.983528704,22.05673469387755,21.5,19.87224489795918,0.021246,73.88603059199998,22.048288724028232
739,2021-12-20 12:31:40.080208896,22.095,21.5,20.06,0.013943,73.98271078399998,22.048374977308928
740,2021-12-20 12:31:40.121528320,22.08290322580645,21.5,20.04741935483871,0.015129,74.02403020799997,22.048439417491437
741,2021-12-20 12:31:40.208270848,22.036326530612243,21.5,20.038367346938774,0.021657,74.11077273599997,22.048481845634807
742,2021-12-20 12:31:40.312967680,22.076,21.5,20.028444444444446,0.01816,74.21546956799997,22.04850208722967
743,2021-12-20 12:31:40.434481664,22.015918367346938,21.5,20.018979591836732,0.017468,74.33698355199998,22.04849999254365
744,2021-12-20 12:31:40.528436224,22.100434782608694,21.5,19.955652173913045,0.026279,74.43093811199998,22.04847543690261
745,2021-12-20 12:31:40.606800128,22.042916666666667,21.5,19.774375000000003,0.025104,74.50930201599998,22.048428320906357
746,2021-12-20 12:31:40.706498048,22.015454545454546,21.5,19.989772727272726,0.023236,74.60899993599998,22.048358570577506
747,2021-12-20 12:31:40.829420288,22.036326530612243,21.5,19.979387755102042,0.014062,74.73192217599997,22.04826613744252
748,2021-12-20 12:31:40.978433792,22.02978260869565,21.5,19.97,0.021415,74.88093567999996,22.048150998544152
749,2021-12-20 12:31:41.050098944,22.22,21.5,19.71,0.01838,74.95260083199996,22.04801315638469
750,2021-12-20 12:31:41.105932544,22.066938775510202,21.5,19.714489795918368,0.036552,75.00843443199996,22.047852638799668
751,2021-12-20 12:31:41.208828672,22.09777777777778,21.5,19.93,0.022539,75.11133055999996,22.047669498761863
752,2021-12-20 12:31:41.321300480,22.08904761904762,21.5,19.92,0.033592,75.22380236799995,22.047463814115726
753,2021-12-20 12:31:41.464027648,22.036326530612243,21.5,19.67,0.027225,75.36652953599994,22.047235687242555
754,2021-12-20 12:31:41.548728320,21.97,21.5,19.854,0.030013,75.45123020799994,22.046985244656945
755,2021-12-20 12:31:41.606704384,22.074166666666667,21.5,19.64,0.027934,75.50920627199994,22.046712636535347
756,2021-12-20 12:31:41.712306176,22.089791666666667,21.5,19.64,0.033511,75.61480806399994,22.046418036177688
757,2021-12-20 12:31:41.829887488,22.057499999999997,21.5,19.62,0.024487,75.73238937599994,22.04610163940332
758,2021-12-20 12:31:41.980248832,22.046530612244897,21.5,19.83122448979592,0.027858,75.88275071999995,22.045763663882774
759,2021-12-20 12:31:42.074846976,22.041428571428572,21.5,19.84142857142857,0.021449,75.97734886399995,22.045404348406922
760,2021-12-20 12:31:42.120773120,22.014117647058825,21.5,19.58,0.026189,76.02327500799996,22.045023952095423
761,2021-12-20 12:31:42.210774528,22.046530612244897,21.5,19.571020408163264,0.032493,76.11327641599996,22.044622753546438
762,2021-12-20 12:31:42.313429504,22.124761904761904,21.5,19.561190476190475,0.02282,76.21593139199996,22.044201049929928
763,2021-12-20 12:31:42.434672128,22.06895833333333,21.5,19.542083333333334,0.02142,76.33717401599996,22.043759156026884
764,2021-12-20 12:31:42.527600640,22.07,21.5,19.5335,0.030498,76.43010252799996,22.04329740321709
765,2021-12-20 12:31:42.605210368,22.077142857142857,21.5,19.512857142857143,0.020935,76.50771225599996,22.042816138418125
766,2021-12-20 12:31:42.708217088,22.040652173913042,21.5,19.501739130434782,0.025956,76.61071897599996,22.042315722978554
767,2021-12-20 12:31:42.831340544,22.025555555555556,21.5,19.49111111111111,0.029162,76.73384243199996,22.041796531528306
768,2021-12-20 12:31:42.990140672,21.98530612244898,21.5,19.669591836734696,0.032541,76.89264255999996,22.041258950789384
769,2021-12-20 12:31:43.076310016,21.97,21.5,19.71,0.022667,76.97881190399995,22.040703378350216
770,2021-12-20 12:31:43.117408256,22.03081081081081,21.5,19.69,0.027564,77.01991014399995,22.040130221407026
771,2021-12-20 12:31:43.211563776,22.041428571428572,21.5,19.682244897959183,0.033594,77.11406566399995,22.03953989547573
772,2021-12-20 12:31:43.316149760,22.119999999999997,21.5,19.672500000000003,0.03441,77.21865164799995,22.03893282307792
773,2021-12-20 12:31:43.447993856,21.990408163265304,21.5,19.662448979591836,0.025181,77.35049574399994,22.038309432404542
774,2021-12-20 12:31:43.546997504,21.97,21.5,19.657647058823528,0.031241,77.44949939199994,22.037670155960956
775,2021-12-20 12:31:43.614579200,22.055365853658536,21.5,19.64121951219512,0.027101,77.51708108799994,22.03701542919715
776,2021-12-20 12:31:43.711540992,22.048125,21.5,19.632708333333333,0.029125,77.61404287999994,22.036345689126847
777,2021-12-20 12:31:43.819657472,22.0325,21.5,19.43681818181818,0.028008,77.72215935999995,22.035661372939305
778,2021-12-20 12:31:43.950073088,22.041428571428572,21.5,19.539591836734694,0.026904,77.85257497599994,22.034962916607654
779,2021-12-20 12:31:44.037861888,22.005714285714284,21.5,19.607142857142858,0.031042,77.94036377599994,22.034250753497606
780,2021-12-20 12:31:44.106429184,22.041428571428572,21.5,19.59326530612245,0.035312,78.00893107199994,22.033525312980412
781,2021-12-20 12:31:44.206710272,22.026818181818182,21.5,19.583636363636362,0.034438,78.10921215999994,22.032787019053917
782,2021-12-20 12:31:44.326303232,22.06895833333333,21.5,19.573333333333334,0.033294,78.22880511999995,22.032036288975554
783,2021-12-20 12:31:44.472309248,22.00191489361702,21.5,19.56382978723404,0.03372,78.37481113599995,22.031273531911157
784,2021-12-20 12:31:44.547404544,22.119999999999997,21.5,19.55,0.029333,78.44990643199995,22.030499147603383
785,2021-12-20 12:31:44.606798592,22.051632653061223,21.5,19.39183673469388,0.024887,78.50930047999995,22.029713525063585
786,2021-12-20 12:31:44.706898688,22.005714285714287,21.5,19.42595238095238,0.030967,78.60940057599996,22.028917041290885
787,2021-12-20 12:31:44.828966144,22.073260869565214,21.5,19.366956521739134,0.025093,78.73146803199995,22.028110060022193
788,2021-12-20 12:31:44.989757696,21.996041666666667,21.5,19.418958333333332,0.03013,78.89225958399996,22.027292930516875
789,2021-12-20 12:31:45.075293440,21.97,21.5,19.51,0.032317,78.97779532799996,22.026465986379698
790,2021-12-20 12:31:45.117306880,22.088421052631578,21.5,19.305789473684207,0.032617,79.01980876799996,22.025629544425627
791,2021-12-20 12:31:45.212106240,22.036326530612243,21.5,19.377142857142857,0.030619,79.11460812799996,22.02478390358997
792,2021-12-20 12:31:45.316601600,22.098048780487805,21.5,19.46682926829268,0.037129,79.21910348799996,22.023929343887307
793,2021-12-20 12:31:45.443758592,21.980204081632653,21.5,19.454489795918366,0.035051,79.34626047999996,22.023066125422517
794,2021-12-20 12:31:45.535037440,22.036666666666665,21.5,19.45,0.038959,79.43753932799996,22.022194487457085
795,2021-12-20 12:31:45.605958400,21.985625,21.5,19.434791666666666,0.031906,79.50846028799995,22.02131464753375
796,2021-12-20 12:31:45.710041600,21.985625,21.5,19.425,0.032078,79.61254348799996,22.02042680066247
797,2021-12-20 12:31:45.827230464,21.98111111111111,21.5,19.414444444444445,0.033066,79.72973235199996,22.019531118570512
798,2021-12-20 12:31:45.968720384,21.97,21.5,19.405102040816328,0.029131,79.87122227199995,22.01862774901927
799,2021-12-20 12:31:46.048673792,21.97,21.5,19.4,0.041838,79.95117567999995,22.017716815190266
800,2021-12-20 12:31:46.106629632,21.97,21.5,19.395208333333333,0.030463,80.00913151999995,22.01679841514255
801,2021-12-20 12:31:46.206377472,21.99840909090909,21.5,19.386136363636364,0.027936,80.10887935999996,22.015872621343593
802,2021-12-20 12:31:46.328273920,22.005714285714284,21.5,19.375510204081632,0.031997,80.23077580799996,22.014939480275554
803,2021-12-20 12:31:46.478856448,22.04446808510638,21.5,19.365744680851066,0.034841,80.38135833599996,22.01399901211852
804,2021-12-20 12:31:46.552080896,21.97,21.5,19.35,0.040546,80.45458278399997,22.013051210512145
805,2021-12-20 12:31:46.606828032,22.046530612244897,21.5,19.242857142857144,0.02465,80.50932991999997,22.01209604239685
806,2021-12-20 12:31:46.707762944,21.997777777777777,21.5,19.186888888888888,0.037377,80.61026483199997,22.011133447935553
807,2021-12-20 12:31:46.830554368,21.997173913043476,21.5,19.321739130434782,0.034223,80.73305625599997,22.010163340516666
808,2021-12-20 12:31:46.990048768,21.990408163265304,21.5,19.31,0.037131,80.89255065599997,22.00918560683885
809,2021-12-20 12:31:47.073995008,21.97,21.5,19.31,0.037363,80.97649689599997,22.008200107077826
810,2021-12-20 12:31:47.116078848,21.994999999999997,21.5,19.2955,0.036597,81.01858073599998,22.00720667513532
811,2021-12-20 12:31:47.212105472,22.000612244897958,21.5,19.286326530612243,0.032688,81.11460735999998,22.006205118969927
812,2021-12-20 12:31:47.317506048,22.049268292682925,21.5,19.27609756097561,0.0398,81.22000793599997,22.00519522100955
813,2021-12-20 12:31:47.446895872,22.005714285714284,21.5,19.266734693877552,0.040214,81.34939775999997,22.004176738644727
814,2021-12-20 12:31:47.536625920,22.00846153846154,21.5,19.26,0.037876,81.43912780799998,22.003149404802066
815,2021-12-20 12:31:47.606289408,21.97,21.5,19.246938775510205,0.034172,81.50879129599998,22.002112928596688
816,2021-12-20 12:31:47.710885632,21.99659574468085,21.5,19.23723404255319,0.047459,81.61338751999999,22.00106699606237
817,2021-12-20 12:31:47.832088064,21.98111111111111,21.5,19.226666666666667,0.04423,81.734589952,22.00001127095795
818,2021-12-20 12:31:47.982368768,21.99083333333333,21.5,19.217291666666664,0.033781,81.88487065599999,21.99894539564825
819,2021-12-20 12:31:48.064776192,21.97,21.5,19.21,0.050275,81.96727807999999,21.997868992057626
820,2021-12-20 12:31:48.112019968,21.987857142857145,21.5,19.19690476190476,0.038369,82.01452185599999,21.99678166269404
821,2021-12-20 12:31:48.209726208,21.990408163265304,21.5,19.187551020408165,0.045972,82.11222809599998,21.99568299174132
